Name;Team;Competition;Nationality;Age;Primary Position;Secondary Position;Minutes Played;finishing;dribbling;passing;creation;defending;pressing;overall;overall_global;overall_league_adjusted
Ángel Di María;Paris Saint-Germain;Ligue 1;Argentina;33;Right Wing;Left Wing;1942,5001;22,90130798;36,10868003;65,85467185;69,66803886;36,93626766;67,02067341;56,69531048;68,1246674;66,82441483
Jean-Luc Dompé;Zulte-Waregem;Jupiler Pro League;France;25;Left Wing;Left Wing Back;1605,1497;50,99263935;45,35822832;43,0719031;29,02131547;36,9136736;38,8115999;67,40630986;68,08430708;51,94375266
Cody Gakpo;PSV Eindhoven;Eredivisie;Netherlands;22;Left Midfielder;Left Wing;1741,1666;41,71832218;46,47610555;47,92541472;30,01754111;36,89044689;63,22272659;66,29642434;68,05505357;51,92143419
Ivo Rodrigues;Famalicão;Primeira Liga;Portugal;26;Left Wing;Left Midfielder;1062,1833;67,76967323;30,17372702;41,21902944;26,82320279;51,43622037;47,04597378;79,76055633;68,05338322;66,7544912
Alexander Isak;Real Sociedad;La Liga;Sweden;21;Centre Forward;Left Centre Forward;2418,9502;60,45486782;29,40254531;32,20261087;14,66263863;19,85823987;36,46218404;67,03387765;68,02496022;74,14067855
Andrej Kramarić;Hoffenheim;1. Bundesliga;Croatia;29;Left Centre Forward;Centre Attacking Midfielder;2495,0833;46,87832676;38,68412156;49,03469212;28,62834207;29,10873373;21,14740478;59,20733086;67,7755657;62,78853309
Maximilian Philipp;Wolfsburg;1. Bundesliga;Germany;27;Centre Attacking Midfielder;Left Wing;1180,5;55,448955;34,11412009;38,70581306;16,64345596;24,11986283;65,01097136;71,54278185;67,71143155;62,72911803
Smail Prevljak;AS Eupen;Jupiler Pro League;Bosnia and Herzegovina;26;Centre Forward;Right Centre Forward;2060,4333;58,74014932;31,16556062;36,12580699;23,36911404;5,796387971;41,42256289;67,69390454;67,68307943;51,63764291
Cristiano Ronaldo;Juventus;Serie A;Portugal;36;Left Centre Forward;Right Centre Forward;2972,4663;46,28215823;38,42558903;51,42089879;15,31132341;19,85715334;25,45519422;57,91230757;67,6057599;66,31541139
Keita Baldé;Sampdoria;Serie A;Senegal;26;Left Centre Forward;Centre Forward;1270,9165;44,96176545;35,00093684;40,00777116;21,68498473;34,5081407;40,00705749;59,37741304;67,58489602;66,29494572
Éverton;Benfica;Primeira Liga;Brazil;25;Left Midfielder;Left Wing;2075,0664;38,20713937;42,81882256;65,33111695;32,84597545;43,27151773;61,02431093;65,29141095;67,58108914;66,29121151
Ferdy Druijf;Mechelen;Jupiler Pro League;Netherlands;23;Centre Forward;Right Centre Forward;1076,7833;39,98206521;35,63356417;35,90126446;37,94472733;30,79458953;45,60538603;57,74355925;67,52851083;51,51971745
Jack Harrison;Leeds United;Premier League;England;24;Left Midfielder;Left Centre Midfielder;3015,2832;41,0435175;31,64910095;40,54693697;34,9902174;48,77409763;73,52068151;65,19850193;67,45598496;73,52055012
Santi Mina;Celta Vigo;La Liga;Spain;25;Left Centre Forward;Right Centre Forward;2555,5667;60,0028492;26,74347327;32,62482164;9,236067196;32,25676372;58,16212328;71,04683922;67,45096543;73,51507931
Sadio Mané;Liverpool;Premier League;Senegal;29;Left Wing;Right Wing;3033,6167;32,42657881;46,03010378;51,48888932;30,34380405;36,58342475;59,2220371;58,45763429;67,37315342;73,43027169
Mohamed Salah;Liverpool;Premier League;Egypt;28;Right Wing;Centre Forward;3307,2832;38,17775472;28,61030777;65,83152157;30,49879817;31,48456505;64,41696155;62,12501331;67,21071362;73,2532279
Ciro Immobile;Lazio;Serie A;Italy;31;Left Centre Forward;Right Centre Forward;2994,3003;40,72949959;32,6535715;43,55132366;35,87764531;21,97195392;44,18326835;57,65339824;67,19791111;65,91534695
Junya Ito;KRC Genk;Jupiler Pro League;Japan;28;Right Wing;Left Wing;3428,2837;35,84249823;39,41662993;53,24856809;60,72556342;30,6412939;42,7872274;59,39127968;67,06452991;51,16573118
Raúl de Tomás;Espanyol;La Liga 2;Spain;26;Centre Forward;Left Centre Forward;3186,383;51,95976313;35,51562428;39,44880351;30,36672632;22,03041735;23,14258813;61,4840233;66,9125564;51,0497856
Mattia Destro;Genoa;Serie A;Italy;30;Left Centre Forward;Right Centre Forward;1688,0166;74,13881629;32,18792253;24,63036377;6,031976007;19,48090243;33,16379855;75,79776637;66,8911409;65,61443187
Stephy Mavididi;Montpellier;Ligue 1;England;23;Left Wing;Left Midfielder;2134,3167;69,30725596;28,57910153;37,08333454;9,140727761;27,03212518;33,84656607;73,82201052;66,7504364;65,47641291
Mateo Cassierra;Belenenses ;Primeira Liga;Colombia;24;Centre Forward;Left Centre Forward;2153,05;59,43380414;27,60697672;37,02930975;12,70463818;24,94809301;25,29610515;64,18906942;66,66880634;65,39634087
Nikola Storm;Mechelen;Jupiler Pro League;Belgium;26;Left Wing;Left Midfielder;2125,2832;38,25540671;34,17262685;47,98903124;38,45473052;32,99475612;57,32815084;60,39650214;66,66770703;50,86298197
Memphis Depay;Lyon;Ligue 1;Netherlands;27;Centre Forward;Centre Attacking Midfielder;3079,4834;32,88509796;44,30739839;44,79201696;58,28351563;10,55580907;33,69993139;53,46163654;66,65878871;65,38651444
Kelvin Arase;Rapid Wien;Bundesliga;Austria;22;Left Wing;Right Wing;1230,7166;43,11017102;37,68277031;36,12665157;22,92721978;44,716966;74,32699478;66,1238837;66,57702529;43,53754106
Adam Ounas;Crotone;Serie A;Algeria;24;Right Centre Forward;Left Centre Forward;1248,7999;40,12306979;54,57143123;48,53779486;44,79889064;33,2688954;24,27000562;59,76188772;66,43860571;65,17053393
Darwin Núñez;Benfica;Primeira Liga;Uruguay;21;Left Centre Forward;Right Centre Forward;1934,3;28,22464568;35,24969706;35,33023706;70,21478736;17,58875695;51,68788445;52,23114386;66,4386008;65,17052912
Teemu Pukki;Norwich City;Championship;Finland;31;Centre Forward;Left Centre Forward;3641,1836;45,04172675;26,12397628;36,2931935;26,1855298;22,05754822;61,6949187;61,49023398;66,34762011;61,46565798
Roberto Firmino;Liverpool;Premier League;Brazil;29;Centre Forward;Centre Attacking Midfielder;3018,867;28,9817832;35,05489265;56,18807207;34,36999019;32,67538588;78,09869751;58,33033346;66,22118473;72,17473637
José Luis Morales;Levante;La Liga;Spain;33;Left Midfielder;Left Centre Forward;2542,7502;58,37101862;26,81569399;33,44466336;21,62227837;27,55443452;45,90446733;68,27576676;66,17248341;72,1216566
Andy Delort;Montpellier;Ligue 1;France;29;Centre Forward;Left Centre Forward;2603,5996;46,7012842;32,87925821;32,13579259;33,83266226;22,27895521;20,7884008;55,67417853;66,13869439;64,87634683
Duván Zapata;Atalanta;Serie A;Colombia;30;Centre Forward;Left Centre Forward;2456,9834;42,02827714;32,53724335;52,77923443;43,21541283;33,87631516;27,96944886;57,92245024;66,09414785;64,83265052
Martin Terrier;Rennes;Ligue 1;France;24;Centre Forward;Left Wing;2545,9165;42,87263652;29,99024268;49,18873178;28,37538289;33,31323554;70,93404407;65,21686111;66,0776014;64,81641989
Roger Martí;Levante;La Liga;Spain;30;Right Centre Forward;Left Centre Forward;2298,5835;57,64278414;29,34764542;32,55608039;17,64923815;22,48136265;50,57754293;68,36894469;66,06715533;72,0068591
Weston McKennie;Juventus;Serie A;USA;22;Right Midfielder;Left Midfielder;1817,6667;41,71076623;25,49182263;52,61985611;24,57036691;53,92818219;81,36691362;66,94097191;66,06335311;64,80244354
Jesse Lingard;West Ham United;Premier League;England;28;Centre Attacking Midfielder;Left Wing;1514,4667;52,9254178;30,89569445;60,79495893;13,90985096;38,37281253;41,76651395;67,38535833;65,99655472;71,92991122
Taxiarchis Fountas;Rapid Wien;Bundesliga;Greece;25;Centre Attacking Midfielder;Left Wing;1645,5334;40,6108908;27,83001957;29,01288872;27,01554148;42,12895421;72,66549941;61,06970942;65,90747038;43,0996907
Harry Kane;Tottenham Hotspur;Premier League;England;27;Centre Forward;Left Centre Forward;3304,3162;41,91366903;34,81484361;36,1632343;34,73322076;22,7902075;32,13272371;55,38886388;65,9060278;71,83124556
Ferrán Torres;Manchester City;Premier League;Spain;21;Right Wing;Centre Forward;1388,9001;51,25629636;26,9893191;55,32347059;20,54598239;31,08982634;61,04863885;68,94388034;65,71636353;71,6245297
Carlton Morris;Barnsley;Championship;England;25;Left Wing;Left Attacking Midfielder;1331,5167;55,38549237;20,61346491;35,73057833;27,31219634;36,98106104;35,34422617;63,84559774;65,60218192;60,7750703
Fidel;Elche;La Liga;Spain;31;Left Midfielder;Left Wing Back;2539,7002;55,20898596;36,74352524;37,48522568;21,87280945;42,46796192;36,62109381;67,32139428;65,42998947;71,31240946
Tino Kadewere;Lyon;Ligue 1;Zimbabwe;25;Right Wing;Centre Forward;2120,45;44,80864375;27,63942561;39,87107131;26,86513804;42,17489527;47,21094706;60,29898392;65,31284767;64,06626253
Federico Chiesa;Juventus;Serie A;Italy;23;Left Midfielder;Right Midfielder;2307,7;35,18300897;33,80722301;47,81246249;43,73425687;51,72319241;58,00507667;59,74307024;65,27390481;64,02806295
Dieumerci Mbokani Bezua;Antwerp;Jupiler Pro League;DR Congo;35;Centre Forward;Right Centre Forward;2790,5166;43,40822468;39,13158511;35,72457965;25,65702879;29,6929618;26,22228803;55,58933805;65,2382343;49,77239031
Serhou Guirassy;Rennes;Ligue 1;France;25;Centre Forward;Right Centre Forward;1873,6501;45,64631465;40,72753658;37,35901202;27,14388236;3,544552624;40,79685942;59,58782369;65,1768818;63,93289176
Marcus Forss;Brentford;Championship;Finland;21;Right Centre Forward;Centre Forward;1406,9;52,80662582;22,43740421;23,9539853;16,24214854;24,6574497;67,98341208;65,69126402;65,14057862;60,3474325
Osman Bukari;Gent;Jupiler Pro League;Ghana;22;Right Centre Forward;Right Wing Back;1730,4667;22,32860288;43,07359767;43,91834687;52,97294507;34,50354954;54,44063304;50,10704979;65,06831394;49,64275249
Ike Ugbo;Cercle Brugge;Jupiler Pro League;England;22;Centre Forward;Left Centre Forward;2859,0503;64,36476874;23,99562596;33,78361329;7,285543246;34,44901278;31,98621908;68,37040339;65,05618067;49,63349562
Gianni Bruno;Zulte-Waregem;Jupiler Pro League;Belgium;29;Right Wing;Right Centre Forward;3082,6338;45,24212092;29,6037998;46,20909932;20,65691803;26,42922631;39,39290062;58,55466452;65,01855252;49,60478787
Moise Kean;Paris Saint-Germain;Ligue 1;Italy;21;Centre Forward;Right Centre Forward;1772,9333;66,77368293;27,26978356;35,87660629;8,477651481;21,33540031;39,36073725;72,14198773;65,01657679;63,77564638
Sinan Bakış;Heracles Almelo;Eredivisie;Turkey;27;Centre Forward;Left Centre Forward;1706,4169;54,9975623;33,46621089;32,7462075;7,584738231;39,1312669;46,25247077;66,17012289;64,91624682;49,5267355
Nick Powell;Stoke City;Championship;England;27;Centre Attacking Midfielder;Left Centre Forward;3216,5168;43,13849969;33,30514828;35,90833896;21,28192241;42,07564536;55,81183392;60,87135217;64,89776241;60,12248309
Gaëtan Charbonnier;Stade Brestois;Ligue 1;France;32;Centre Attacking Midfielder;Left Midfielder;1688,7501;36,92277693;38,09542505;52,15327831;29,45809201;35,09454578;50,95812949;58,49324626;64,77885545;63,54246228
Roberto González;Las Palmas;La Liga 2;Spain;20;Right Midfielder;Right Wing;2143,4497;52,91035043;39,94840825;31,78393352;14,19571531;37,88961318;51,18906511;67,43452397;64,76012379;49,40762411
Jean-Philippe Mateta;FSV Mainz 05;1. Bundesliga;France;23;Centre Forward;Right Centre Forward;1045,8;58,53613907;30,41129206;32,42011209;21,43230769;4,438083585;21,00711467;62,18547111;64,73838113;59,97482933
Abel Ruiz;Sporting Braga;Primeira Liga;Spain;21;Centre Forward;Right Centre Forward;1359,3833;39,34698209;33,75056405;41,62040968;23,18447258;4,407393198;64,46512641;58,4374481;64,62378643;63,39035296
Daryl Dike;Barnsley;Championship;USA;20;Centre Forward;Right Wing;1527,9667;71,06853686;32,23572316;17,41098731;5,794807076;17,2760457;36,61133157;72,99319789;64,50578523;59,7593482
Kelvin Yeboah;Sturm Graz;Bundesliga;Italy;21;Right Centre Forward;Left Centre Forward;1037,0833;42,8867119;41,66197413;19,44262553;13,42872353;13,51471645;50,24609764;56,39197773;64,50493729;42,18251482
Patrick Wimmer;Austria Wien;Bundesliga;Austria;20;Left Back;Left Midfielder;2155,2163;35,66659804;47,27197281;27,80506217;22,30869795;49,26804908;50,25331131;56,12948851;64,4517539;42,14773594
Zakaria Labyad;Ajax;Eredivisie;Morocco;28;Centre Defensive Midfielder;Centre Forward;1024,3335;37,9104012;32,98230737;56,1672234;41,8439882;26,74029341;45,24827598;58,33183386;64,44947197;49,17061764
Álex Berenguer;Athletic Bilbao;La Liga;Spain;25;Right Midfielder;Left Wing;2374,433;41,86641158;36,50493007;42,8797208;19,10488974;33,74896736;64,29410334;62,52853947;64,38172067;70,16989706
Alphonso Davies;Bayern Munich;1. Bundesliga;Canada;20;Left Back;Left Wing;1865,2833;52,93953891;49,9095589;67,79208317;7,037946004;86,53022188;52,51880368;76,85815373;64,36693715;59,63071678
Marcus Thuram;Borussia Mönchengladbach;1. Bundesliga;France;23;Left Wing;Centre Forward;1819,9999;37,67586075;43,52837891;35,36067818;17,92077351;37,94641036;51,63039306;57,06672811;64,18343238;59,46071458
Yannick Carrasco;Atlético Madrid;La Liga;Belgium;27;Left Wing Back;Left Midfielder;2287,8167;34,6290616;39,28641846;49,73436928;33,15196989;47,24791046;43,39428511;56,12451213;64,04137664;69,79895474
Jhon Córdoba;Hertha Berlin;1. Bundesliga;Colombia;28;Centre Forward;Left Centre Forward;1633,0834;38,35355842;42,64605588;34,71267238;18,30129467;30,48816485;43,78624711;55,21896052;63,92131739;59,21788643
Yakou Meïté;Reading;Championship;Côte d'Ivoire;25;Right Wing;Right Centre Forward;1801,3334;55,25608561;28,03523844;25,37116975;20,30208673;18,54262812;42,47480849;63,54101183;63,89648972;59,19488561
Hamed Junior Traorè;Sassuolo;Serie A;Côte d'Ivoire;21;Left Wing;Centre Attacking Midfielder;1898,5001;29,2886313;39,96034468;50,59841868;26,85995707;54,97278166;70,76414951;57,84836724;63,86918848;62,65015755
Robert Ibáñez;Leganés;La Liga 2;Spain;28;Right Wing;Right Midfielder;1393,8501;43,91024275;65,67995407;43,13328054;9,395662572;47,8061671;39,62505659;64,75458243;63,81306839;48,68508446
Ante Bajic;Ried;Bundesliga;Austria;25;Right Wing;Right Midfielder;1921,1333;50,69675772;39,75791411;21,87846777;23,05945941;56,04845638;31,04205865;62,0660491;63,767389;41,7002007
Danny Welbeck;Brighton & Hove Albion;Premier League;England;30;Left Centre Forward;Centre Forward;1641,6501;45,63230935;29,7330171;41,08593356;21,84487575;24,52720498;40,55524671;58,47096033;63,68596609;69,41159135
João Félix;Atlético Madrid;La Liga;Portugal;21;Left Centre Forward;Right Centre Forward;1675,3169;42,32760648;41,6108641;56,63786791;36,32871697;27,81113567;32,35984789;60,38374951;63,67994793;69,40503212
Brahim Diaz;AC Milan;Serie A;Spain;21;Centre Attacking Midfielder;Right Wing;1317,6833;38,48536247;45,60246269;57,28029128;17,38470915;34,80548207;57,19584891;61,99852015;63,67488632;62,45956391
Bruno Fernandes;Manchester United;Premier League;Portugal;26;Centre Attacking Midfielder;Left Wing;3305,3838;22,90491516;27,33587678;70,39545942;49,2410502;31,77765974;68,17364607;53,19999523;63,65902457;69,38222767
Ismaïla Sarr;Watford;Championship;Senegal;23;Right Wing;Right Midfielder;3722,7666;33,57404222;43,27478058;42,33960969;36,46886607;37,95170521;49,00415786;56,12255238;63,58465581;58,90599693
Sofiane Diop;AS Monaco;Ligue 1;France;20;Left Midfielder;Right Midfielder;2122,7334;40,90379648;41,54915178;51,50526912;16,55351114;46,84782393;70,52283261;65,84381973;63,5634131;62,35021831
Calvin Stengs;AZ Alkmaar;Eredivisie;Netherlands;22;Right Wing;Centre Attacking Midfielder;2753,6836;28,56862265;40,30647788;56,17345272;36,30295183;38,46149859;45,27829919;52,58184594;63,49141515;48,43968465
Thomas Henry;OH Leuven;Jupiler Pro League;France;26;Centre Forward;Right Centre Forward;2973,0498;58,39921316;38,45281178;29,26000178;22,01414841;21,07115975;19,34843617;64,07054674;63,47146543;48,42446435
Nuno Santos;Sporting CP;Primeira Liga;Portugal;26;Left Wing;Left Attacking Midfielder;2049,8333;50,08043798;34,79637864;52,45928896;31,4189566;37,17446748;28,80513426;63,85096037;63,46132398;62,2500777
Johannes Eggestein;LASK;Bundesliga;Germany;23;Centre Forward;Left Wing;2182,6333;42,64040688;27,04851805;30,59732082;16,42458943;30,05834899;58,28595596;57,73032167;63,44959929;41,49238453
Selim Amallah;Standard Liège;Jupiler Pro League;Belgium;24;Left Wing;Centre Attacking Midfielder;2176,7502;31,03529179;57,57635717;44,98427555;13,02856448;63,77509618;76,3371663;62,40765418;63,42064937;48,38569511
Giorgos Giakoumakis;VVV Venlo;Eredivisie;Greece;26;Centre Forward;Right Centre Forward;2745,0337;57,63252223;34,3247035;23,93168945;8,436473603;16,72861928;28,96070659;62,23344287;63,39276791;48,36442343
Julian Brandt;Borussia Dortmund;1. Bundesliga;Germany;25;Centre Attacking Midfielder;Left Wing;1587,383;31,14505078;36,24722417;73,68738727;27,20890141;47,12379758;74,37543742;61,94381672;63,12017226;58,47569081
Pejiño;Las Palmas;La Liga 2;Spain;24;Left Midfielder;Right Midfielder;1251,6499;38,83194437;43,10059958;29,99226126;21,21946144;41,60294222;51,47496317;57,7325853;63,0390639;48,09457102
Sergio Araujo;Las Palmas;La Liga 2;Argentina;29;Right Centre Forward;Centre Forward;2136,3833;49,18634616;26,74030141;38,70962371;7,081209927;33,20629015;49,1171518;61,147599;62,98727784;48,05506174
José Corpas;Almería;La Liga 2;Spain;29;Right Wing;Right Back;2379,2166;42,6601891;32,06643248;40,99110447;36,70056076;28,98472645;62,93957455;63,29520924;62,96155473;48,03543673
Dominick Drexler;FC Köln;1. Bundesliga;Germany;31;Left Wing;Left Attacking Midfielder;1316,1833;37,84254181;29,0104124;45,291693;19,79135164;47,53609723;40,11048364;53,81575802;62,93422651;58,30342724
Paulo Dybala;Juventus;Serie A;Argentina;27;Right Centre Forward;Left Centre Forward;1196,0167;23,25215427;44,3796605;67,3988979;31,61379345;31,546252;61,52963319;53,26930079;62,93048349;61,72936903
Hannes Wolf;Borussia Mönchengladbach;1. Bundesliga;Austria;22;Left Wing;Centre Attacking Midfielder;1479,1499;43,25688626;31,84847982;43,45061;29,33245517;34,11872383;72,32846373;65,60007268;62,79356894;58,17311947
Burak Yılmaz;Lille;Ligue 1;Turkey;35;Left Centre Forward;Right Centre Forward;2179,3499;52,7414167;26,23651496;37,45082094;29,9652266;8,453619128;43,13946168;63,33388068;62,67294301;61,47674406
Jesper Karlsson;AZ Alkmaar;Eredivisie;Sweden;22;Left Wing;Right Wing;2530,1501;33,58173742;28,99011521;46,81775988;30,91536143;32,8278036;41,61432447;51,24160171;62,62413085;47,77800498
Théo Bongonda Mbul'Ofeko Batombo;KRC Genk;Jupiler Pro League;Belgium;25;Left Wing;Right Wing;3057,667;40,86057247;51,68762265;42,57113116;21,91424472;36,49140406;30,38590941;58,00494001;62,60037087;47,75987772
Nico Melamed;Espanyol;La Liga 2;Spain;20;Left Midfielder;Left Wing;1552,7499;47,25292977;39,28157807;56,8650151;10,3698555;24,28679106;46,8131907;63,93350863;62,53956642;47,713488
Rodrigo Pinho;Marítimo;Primeira Liga;Brazil;30;Centre Forward;Left Centre Forward;1344,7833;56,55997357;34,78987661;20,83866016;7,292628583;47,67631537;26,31696245;62,3042504;62,46952741;61,27721093
Lautaro Martínez;Inter Milan;Serie A;Argentina;23;Left Centre Forward;Right Centre Forward;2682,4333;40,96789139;34,28445202;35,80233857;26,94764439;33,7352383;54,47596444;59,14192264;62,42260569;61,23118477
